"origin","destination","dms_mode","trade_type","Grouped_sctg2","Tons_2022","Value_2022"
"3113","4",3,"Export","Nonmetallic Mineral and Base Metal Products",0.159854938271605,10.824694
"3113","4",3,"Export","Raw and Finished Wood Products",0.000110890652557319,0.0134
"3113","4",3,"Export","Textiles and Leather",0.00516644620811287,1.319396
"3113","4",3,"Export","Vehicles and Transportation Equipment",0.0915397927689593,5.095784
"3113","6",3,"Export","Aggregates",0.535144620811288,1.069418
"3113","6",3,"Export","Agriculture and Fish",0.0166257716049383,0.267114
"3113","6",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.402895502645502,8.908536
"3113","6",3,"Export","Energy Products",56.4677563932981,345.224088
"3113","6",3,"Export","Food, Alcohol and Tobacco",0.00178218694885362,0.030956
"3113","6",3,"Export","Machinery, Electric, and Precision Instruments",0.359074625220459,62.694406
"3113","6",3,"Export","Mixed Freight",0.0184812610229277,2.076716
"3113","6",3,"Export","Nonmetallic Mineral and Base Metal Products",0.34902380952381,14.724816
"3113","6",3,"Export","Raw and Finished Wood Products",0.00757109788359788,0.209922
"3113","6",3,"Export","Textiles and Leather",0.00104034391534391,0.179909
"3113","6",3,"Export","Vehicles and Transportation Equipment",0.148585648148148,11.944111
"3113","8",3,"Export","Aggregates",0.000114969135802469,0.008417
"3113","8",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.00758520723104057,1.447398
"3113","8",3,"Export","Energy Products",105.301911044974,744.984594
"3113","8",3,"Export","Machinery, Electric, and Precision Instruments",0.251836750440917,27.431229
"3113","8",3,"Export","Mixed Freight",0.00363447971781305,0.471388
"3113","8",3,"Export","Nonmetallic Mineral and Base Metal Products",1.95530886243387,44.122767
"3113","8",3,"Export","Raw and Finished Wood Products",0.00418650793650794,0.127432
"3113","8",3,"Export","Textiles and Leather",0.00143353174603174,0.113719
"3113","8",3,"Export","Vehicles and Transportation Equipment",0.0487696208112874,2.261664
"3119","1",3,"Export","Aggregates",0.648359898589065,10.886609
"3119","1",3,"Export","Agriculture and Fish",5.30594356261023,54.923964
"3119","1",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",10.5783746693122,152.028404
"3119","1",3,"Export","Energy Products",223.722882936508,362.126101
"3119","1",3,"Export","Food, Alcohol and Tobacco",199.626307208995,917.689049
"3119","1",3,"Export","Machinery, Electric, and Precision Instruments",0.26119742063492,182.674413
"3119","1",3,"Export","Mixed Freight",0.00146086860670194,0.553496
"3119","1",3,"Export","Nonmetallic Mineral and Base Metal Products",0.165446097883598,5.372905
"3119","1",3,"Export","Raw and Finished Wood Products",1.5185276675485,13.723401
"3119","1",3,"Export","Textiles and Leather",0.0214032186948854,0.994429
"3119","1",3,"Export","Vehicles and Transportation Equipment",0.0368501984126984,2.776902
"3119","2",3,"Export","Aggregates",31.3969443342152,178.575434
"3119","2",3,"Export","Agriculture and Fish",9.17832671957672,122.778175
"3119","2",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",107.19291457231,2907.055546
"3119","2",3,"Export","Energy Products",742.152497574956,2101.743917
"3119","2",3,"Export","Food, Alcohol and Tobacco",1901.3574303351,8119.569031
"3119","2",3,"Export","Machinery, Electric, and Precision Instruments",3.75406988536156,12130.808179
"3119","2",3,"Export","Mixed Freight",0.186276234567902,822.538788
"3119","2",3,"Export","Nonmetallic Mineral and Base Metal Products",3.47427899029983,519.625389
"3119","2",3,"Export","Raw and Finished Wood Products",1.67174129188713,23.354053
"3119","2",3,"Export","Textiles and Leather",0.300260582010582,34.203815
"3119","2",3,"Export","Vehicles and Transportation Equipment",1.04575661375661,41.48416
"3119","3",3,"Export","Aggregates",0.00464307760141093,0.071695
"3119","3",3,"Export","Agriculture and Fish",0.144190365961199,1.381452
"3119","3",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",11.9691426366843,163.369159
"3119","3",3,"Export","Energy Products",1.02428284832451,8.676476
"3119","3",3,"Export","Food, Alcohol and Tobacco",32.0179669312169,100.323064
"3119","3",3,"Export","Machinery, Electric, and Precision Instruments",0.713884369488537,971.126066
"3119","3",3,"Export","Mixed Freight",0.0333056657848325,14.511442
"3119","3",3,"Export","Nonmetallic Mineral and Base Metal Products",0.137350088183422,36.115715
"3119","3",3,"Export","Raw and Finished Wood Products",0.307412588183421,15.149465
"3119","3",3,"Export","Textiles and Leather",0.0160068342151675,6.509533
"3119","3",3,"Export","Vehicles and Transportation Equipment",0.0295605158730159,9.713604
"3119","4",3,"Export","Aggregates",7.57217625661376,47.840088
"3119","4",3,"Export","Agriculture and Fish",0.0207207892416226,1.660581
"3119","4",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",26.7907307098765,759.402126
"3119","4",3,"Export","Energy Products",369.988138999118,3243.917665
"3119","4",3,"Export","Food, Alcohol and Tobacco",689.780982032628,2259.617684
"3119","4",3,"Export","Nonmetallic Mineral and Base Metal Products",3.00934920634921,39.164525
"3119","4",3,"Export","Raw and Finished Wood Products",0.0405554453262787,0.917265
"3119","4",3,"Export","Vehicles and Transportation Equipment",0.434322530864198,78.595298
"3119","6",3,"Export","Aggregates",17.892860670194,31.720178
"3119","6",3,"Export","Agriculture and Fish",18.5302087742505,195.898301
"3119","6",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",204.941868827161,3053.126689
"3119","6",3,"Export","Energy Products",926.516947310406,6712.174732
"3119","6",3,"Export","Food, Alcohol and Tobacco",1294.02633575838,5024.103075
"3119","6",3,"Export","Machinery, Electric, and Precision Instruments",1.21453560405644,1302.494117
"3119","6",3,"Export","Mixed Freight",0.200767085537919,31.789187
"3119","6",3,"Export","Nonmetallic Mineral and Base Metal Products",5.67775992063492,139.976917
"3119","6",3,"Export","Raw and Finished Wood Products",15.8098239638448,128.194334
"3119","6",3,"Export","Textiles and Leather",4.17190079365079,129.353237
"3119","6",3,"Export","Vehicles and Transportation Equipment",0.262364969135802,181.491228
"3119","8",3,"Export","Aggregates",85.4533838183421,118.80986
"3119","8",3,"Export","Agriculture and Fish",1.7476712962963,16.36437
"3119","8",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",144.667118496473,5120.332406
"3119","8",3,"Export","Energy Products",1095.14954221781,3665.438774
"3119","8",3,"Export","Food, Alcohol and Tobacco",620.318575617284,3096.010231
"3119","8",3,"Export","Machinery, Electric, and Precision Instruments",4.6272600308642,10136.436726
"3119","8",3,"Export","Mixed Freight",0.225403328924162,97.198423
"3119","8",3,"Export","Nonmetallic Mineral and Base Metal Products",26.0132860449736,662.271083
"3119","8",3,"Export","Raw and Finished Wood Products",11.5345518077601,133.813551
"3119","8",3,"Export","Textiles and Leather",0.840058641975309,110.667653
"3119","8",3,"Export","Vehicles and Transportation Equipment",0.337848765432099,2926.763691
"3123","1",3,"Export","Aggregates",2.26914208553792,18.755829
"3123","1",3,"Export","Agriculture and Fish",9.88600749559083,96.829766
"3123","1",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",6.48099448853616,149.975182
"3123","1",3,"Export","Energy Products",205.158699955908,56.020684
"3123","1",3,"Export","Food, Alcohol and Tobacco",96.9416041666667,680.614184
"3123","1",3,"Export","Machinery, Electric, and Precision Instruments",1.77300440917108,343.83406
"3123","1",3,"Export","Mixed Freight",0.243017526455027,73.727054
"3123","1",3,"Export","Nonmetallic Mineral and Base Metal Products",0.740619268077602,59.730814
"3123","1",3,"Export","Raw and Finished Wood Products",6.50912235449735,66.749423
"3123","1",3,"Export","Textiles and Leather",0.252603064373898,8.894046
"3123","1",3,"Export","Vehicles and Transportation Equipment",1.14389340828924,518.498845
"3123","2",3,"Export","Aggregates",6.04495315255732,51.555942
"3123","2",3,"Export","Agriculture and Fish",28.3708294753086,596.920862
"3123","2",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",86.270727292769,4452.341381
"3123","2",3,"Export","Energy Products",1162.46641556437,132.798841
"3123","2",3,"Export","Food, Alcohol and Tobacco",439.88804728836,3165.278996
"3123","2",3,"Export","Machinery, Electric, and Precision Instruments",13.5042594797178,1829.564833
"3123","2",3,"Export","Mixed Freight",1.83298831569665,523.98255
"3123","2",3,"Export","Nonmetallic Mineral and Base Metal Products",80.2026611552029,1398.289665
"3123","2",3,"Export","Raw and Finished Wood Products",221.738647376544,1402.74677
"3123","2",3,"Export","Textiles and Leather",12.9498794091711,447.178186
"3123","2",3,"Export","Vehicles and Transportation Equipment",3.86265443121693,468.137736
"3123","3",3,"Export","Aggregates",0.0480747354497355,0.345714
"3123","3",3,"Export","Agriculture and Fish",0.0288944003527337,0.928253
"3123","3",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",1.1907151675485,54.880344
"3123","3",3,"Export","Energy Products",0.0497591490299824,1.158693
"3123","3",3,"Export","Food, Alcohol and Tobacco",1.67692096560847,30.152435
"3123","3",3,"Export","Machinery, Electric, and Precision Instruments",0.663970127865961,107.599904
"3123","3",3,"Export","Mixed Freight",0.130288139329806,13.513181
"3123","3",3,"Export","Nonmetallic Mineral and Base Metal Products",0.375007495590829,22.155775
"3123","3",3,"Export","Raw and Finished Wood Products",1.82132793209877,11.055184
"3123","3",3,"Export","Textiles and Leather",0.0853633156966491,6.961525
"3123","3",3,"Export","Vehicles and Transportation Equipment",0.635796075837742,112.195878
"3123","4",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.153768298059965,5.287569
"3123","4",3,"Export","Energy Products",10.9543650793651,0
"3123","4",3,"Export","Food, Alcohol and Tobacco",8.67768849206349,51.832882
"3123","4",3,"Export","Machinery, Electric, and Precision Instruments",0.00142328042328042,0.137435
"3123","4",3,"Export","Mixed Freight",0.00153428130511464,0.110535
"3123","4",3,"Export","Nonmetallic Mineral and Base Metal Products",8.6192399691358,36.561166
"3123","4",3,"Export","Raw and Finished Wood Products",1.23068375220459,3.965699
"3123","4",3,"Export","Textiles and Leather",1.51014109347443e-05,0.00311
"3123","6",3,"Export","Aggregates",0.50105930335097,4.546789
"3123","6",3,"Export","Agriculture and Fish",8.63805864197531,86.427547
"3123","6",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",32.6033395061729,776.295738
"3123","6",3,"Export","Energy Products",407.247074294533,75.827788
"3123","6",3,"Export","Food, Alcohol and Tobacco",115.576272486773,837.39436
"3123","6",3,"Export","Machinery, Electric, and Precision Instruments",4.21894874338624,508.01174
"3123","6",3,"Export","Mixed Freight",0.610201719576719,30.374497
"3123","6",3,"Export","Nonmetallic Mineral and Base Metal Products",2.65645337301587,107.333785
"3123","6",3,"Export","Raw and Finished Wood Products",16.3716095679012,112.929865
"3123","6",3,"Export","Textiles and Leather",2.19000198412698,95.803233
"3123","6",3,"Export","Vehicles and Transportation Equipment",1.35493683862434,141.856395
"3123","8",3,"Export","Aggregates",16.5304188712522,94.323682
"3123","8",3,"Export","Agriculture and Fish",15.6450973324515,239.916427
"3123","8",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",69.2340310846561,7612.164195
"3123","8",3,"Export","Energy Products",1518.47270282187,39.025221
"3123","8",3,"Export","Food, Alcohol and Tobacco",43.3440777116402,976.101584
"3123","8",3,"Export","Machinery, Electric, and Precision Instruments",17.850632936508,2835.333571
"3123","8",3,"Export","Mixed Freight",3.719980489418,554.074646
"3123","8",3,"Export","Nonmetallic Mineral and Base Metal Products",39.3817157186949,1040.878541
"3123","8",3,"Export","Raw and Finished Wood Products",238.774681657848,1052.831207
"3123","8",3,"Export","Textiles and Leather",6.35908090828924,336.549229
"3123","8",3,"Export","Vehicles and Transportation Equipment",5.57966732804233,910.6907
"3125","6",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.00643882275132275,0.156598
"3133","1",3,"Export","Raw and Finished Wood Products",1.05972674162257,8.250955
"3133","2",3,"Export","Raw and Finished Wood Products",19.3402139550265,68.326992
"3133","4",3,"Export","Aggregates",0.0725209435626103,0.407951
"3133","4",3,"Export","Agriculture and Fish",0.0687503306878307,3.711567
"3133","4",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.832496693121693,23.964446
"3133","4",3,"Export","Energy Products",0.00180213844797178,0.069527
"3133","4",3,"Export","Food, Alcohol and Tobacco",1.72569433421517,14.404159
"3133","4",3,"Export","Machinery, Electric, and Precision Instruments",0.411484016754851,38.819383
"3133","4",3,"Export","Mixed Freight",0.0767121913580247,10.801455
"3133","4",3,"Export","Nonmetallic Mineral and Base Metal Products",0.274566247795415,8.532906
"3133","4",3,"Export","Raw and Finished Wood Products",0.975783179012346,10.180863
"3133","4",3,"Export","Textiles and Leather",0.471421626984127,51.295151
"3133","4",3,"Export","Vehicles and Transportation Equipment",0.0961969797178131,12.730429
"3133","6",3,"Export","Food, Alcohol and Tobacco",0.000344907407407407,0.018526
"3133","6",3,"Export","Machinery, Electric, and Precision Instruments",3.17460317460317e-05,0.003744
"3133","6",3,"Export","Nonmetallic Mineral and Base Metal Products",0.127832231040564,2.513831
"3133","6",3,"Export","Raw and Finished Wood Products",27.3153031305115,201.029332
"3133","6",3,"Export","Textiles and Leather",0.00015950176366843,0.03197
"3133","8",3,"Export","Raw and Finished Wood Products",74.7732351190476,141.822348
"3135","1",3,"Export","Energy Products",27.092369047619,113.294469
"3135","2",3,"Export","Energy Products",24.7507761243386,70.226789
"3135","2",3,"Export","Machinery, Electric, and Precision Instruments",0.000240299823633157,0.029328
"3135","2",3,"Export","Raw and Finished Wood Products",21.3702601410935,32.95807
"3135","4",3,"Export","Energy Products",61.2610120149912,159.048181
"3135","4",3,"Export","Machinery, Electric, and Precision Instruments",3.86904761904762e-05,0.038578
"3135","6",3,"Export","Energy Products",495.002541556437,4206.423787
"3135","6",3,"Export","Machinery, Electric, and Precision Instruments",0.0120664682539682,2.234772
"3135","6",3,"Export","Nonmetallic Mineral and Base Metal Products",0.0798543871252204,4.968704
"3135","6",3,"Export","Raw and Finished Wood Products",8.60401300705467,34.559566
"3135","6",3,"Export","Textiles and Leather",0.00198214285714286,0.116722
"3135","8",3,"Export","Energy Products",88.387900462963,658.674232
"3135","8",3,"Export","Raw and Finished Wood Products",3.5329346340388,5.448632
"3137","1",3,"Export","Machinery, Electric, and Precision Instruments",0.0635823412698413,2.533138
"3137","1",3,"Export","Vehicles and Transportation Equipment",0.00412345679012346,0.231068
"3137","2",3,"Export","Machinery, Electric, and Precision Instruments",0.0611768077601411,1.100554
"3137","2",3,"Export","Nonmetallic Mineral and Base Metal Products",0.00106404320987654,0.022087
"3137","2",3,"Export","Raw and Finished Wood Products",0.00275573192239859,0.014625
"3137","2",3,"Export","Vehicles and Transportation Equipment",0.00363260582010582,0.35045
"3137","4",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",3.50529100529101e-05,0.00342
"3137","6",3,"Export","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.00646957671957672,0.364801
"3137","6",3,"Export","Nonmetallic Mineral and Base Metal Products",0.00599426807760141,0.092398
"3137","8",3,"Export","Vehicles and Transportation Equipment",0.000209766313932981,0.037
"3139","1",3,"Export","Energy Products",73.4284638447972,181.481451
"3139","1",3,"Export","Nonmetallic Mineral and Base Metal Products",0.209738315696649,9.411438
